"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 1.4.537";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"2248.75";"";"581";"1.2";"0.85";"0.11";"1.12";"0.8";"0.0";"780.38";"0.77";"2.88";"0.74";"53.13";"34.13";"18.32";"10.9";"14.13";"1.6";"0.67";"988.38";"";"206";"1.23";"1.04";"0.13";"1.98";"0.75";"0.0";"438.43";"0.73";"2.25";"2.3";"60.41";"35.86";"24.13";"12.08";"17.17";"0.88"
"Strategy 1.4.542";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"4854.87";"";"2066";"1.11";"0.87";"0.06";"2.43";"0.72";"0.0";"1931.75";"0.65";"2.51";"0.67";"62.23";"36.51";"30.0";"20.25";"24.08";"11.64";"0.72";"2938.69";"";"694";"1.16";"1.39";"0.1";"5.88";"0.81";"0.0";"977.05";"0.66";"3.01";"3.14";"76.41";"43.14";"30.34";"21.9";"25.25";"3.7"
"Strategy 1.4.569";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"4359.29";"";"1384";"1.21";"1.43";"0.08";"2.18";"0.91";"0.0";"590.89";"1.53";"7.38";"1.87";"29.66";"37.29";"19.39";"20.64";"19.88";"3.45";"0.58";"781.1";"";"409";"1.1";"0.7";"0.04";"1.56";"0.72";"0.0";"596.9";"1.31";"1.31";"1.31";"37.04";"44.13";"26.98";"27.13";"27.04";"0.34"
"Strategy 1.5.300";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"4695.52";"";"2320";"1.12";"1.05";"0.06";"2.35";"0.77";"0.0";"941.39";"0.87";"4.99";"1.31";"40.56";"31.36";"15.95";"11.99";"13.83";"7.1";"0.63";"1552.87";"";"784";"1.1";"0.92";"0.05";"3.11";"0.8";"0.0";"855.99";"0.83";"1.81";"1.88";"49.58";"37.41";"17.59";"11.87";"14.46";"1.93"
"Strategy 1.5.322";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"1681.5";"";"987";"1.1";"0.56";"0.06";"0.84";"0.74";"0.0";"877.4";"0.86";"1.92";"0.49";"39.38";"30.52";"20.7";"17.15";"18.78";"3.03";"0.52";"379.0";"";"292";"1.06";"0.36";"0.04";"0.76";"0.5";"0.0";"401.35";"0.74";"0.94";"0.95";"50.55";"35.06";"27.48";"24.4";"25.71";"0.34"
"Strategy 1.5.358";"PASSED";"0.55";"NDXm_TICK_UTCPlus02";"M15";"1487.2";"";"723";"1.09";"0.43";"0.05";"0.74";"0.74";"0.0";"1325.87";"0.83";"1.12";"0.29";"56.65";"43.02";"46.94";"37.31";"41.66";"5.46";"0.61";"652.98";"";"230";"1.1";"0.55";"0.06";"1.31";"0.77";"0.0";"422.18";"0.78";"1.55";"1.58";"68.55";"48.61";"53.44";"40.46";"46.16";"1.97"
"Strategy 1.5.387";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"3950.62";"";"2125";"1.1";"0.91";"0.06";"1.98";"0.84";"0.0";"941.65";"0.84";"4.2";"1.09";"43.07";"32.89";"13.15";"10.12";"11.5";"5.08";"0.54";"1093.72";"";"750";"1.07";"0.67";"0.04";"2.19";"0.81";"0.0";"1063.94";"0.78";"1.03";"1.06";"50.83";"36.92";"11.24";"8.65";"9.78";"0.88"
"Strategy 1.5.400";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"3377.84";"";"1129";"1.18";"1.04";"0.1";"1.69";"0.8";"0.0";"652.46";"0.76";"5.18";"1.28";"45.39";"29.17";"21.64";"16.68";"18.82";"5.84";"0.77";"2508.11";"";"357";"1.35";"1.86";"0.19";"5.02";"0.7";"0.0";"615.3";"0.83";"4.08";"4.33";"59.69";"36.73";"22.06";"18.35";"20.03";"0.71"
"Strategy 1.5.410";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"6351.1";"";"3683";"1.1";"1.12";"0.05";"3.18";"0.81";"0.0";"1958.07";"0.97";"3.24";"0.88";"39.32";"34.93";"16.28";"13.17";"14.71";"11.68";"0.52";"1135.17";"";"1160";"1.05";"0.54";"0.02";"2.27";"0.73";"0.0";"1250.49";"0.9";"0.91";"0.92";"47.39";"41.01";"18.06";"15.09";"16.5";"3.36"
"Strategy 1.5.413";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"4286.52";"";"680";"1.33";"1.28";"0.2";"2.14";"0.72";"0.0";"488.28";"0.63";"8.78";"2.26";"66.01";"31.35";"23.71";"16.25";"19.14";"2.52";"0.85";"2973.78";"";"249";"1.54";"2.28";"0.33";"5.95";"0.82";"0.0";"411.27";"0.66";"7.23";"7.26";"85.31";"36.48";"23.84";"12.06";"16.74";"0.71"
"Strategy 1.5.418";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"4246.92";"";"681";"1.32";"1.27";"0.2";"2.12";"0.72";"0.0";"488.28";"0.63";"8.7";"2.24";"66.01";"31.37";"23.71";"16.36";"19.2";"2.52";"0.85";"2902.53";"";"251";"1.52";"2.24";"0.32";"5.8";"0.82";"0.0";"411.27";"0.65";"7.06";"7.09";"85.31";"36.47";"23.84";"11.91";"16.61";"0.71"
"Strategy 1.5.423";"PASSED";"0.52";"NDXm_TICK_UTCPlus02";"M15";"1139.79";"";"833";"1.08";"0.39";"0.04";"0.57";"0.73";"0.0";"1208.29";"1.09";"0.94";"0.24";"36.44";"36.96";"16.14";"17.5";"16.79";"2.31";"0.73";"1489.12";"";"280";"1.28";"1.47";"0.13";"2.98";"0.76";"0.0";"479.23";"1.15";"3.11";"3.17";"45.82";"41.42";"16.17";"14.39";"15.34";"0.59"
"Strategy 1.5.463";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"4490.19";"";"1217";"1.21";"1.18";"0.12";"2.25";"0.76";"0.0";"1037.85";"0.69";"4.33";"1.12";"52.67";"30.24";"20.86";"14.23";"16.94";"4.45";"0.85";"3191.3";"";"437";"1.35";"2.09";"0.2";"6.38";"0.87";"0.0";"430.88";"0.73";"7.41";"7.6";"67.02";"36.54";"21.51";"13.75";"17.03";"1.22"
"Strategy 1.5.486";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"4825.46";"";"2893";"1.11";"1.05";"0.05";"2.41";"0.77";"0.0";"1331.18";"1.34";"3.62";"0.95";"30.4";"36.96";"14.28";"14.64";"14.43";"8.95";"0.67";"1919.75";"";"901";"1.11";"1.07";"0.05";"3.84";"0.71";"0.0";"859.89";"1.29";"2.23";"2.31";"37.92";"44.13";"16.18";"15.56";"15.91";"2.61"
"Strategy 1.5.507";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"6509.97";"";"3228";"1.12";"1.22";"0.06";"3.25";"0.81";"0.0";"985.47";"0.98";"6.61";"1.61";"39.57";"34.62";"16.14";"12.78";"14.44";"10.04";"0.59";"1599.75";"";"1035";"1.07";"0.8";"0.04";"3.2";"0.78";"0.0";"1146.69";"0.91";"1.4";"1.42";"47.92";"40.47";"17.36";"14.02";"15.61";"2.52"
"Strategy 1.5.508";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"2659.71";"";"1250";"1.15";"0.93";"0.09";"1.33";"0.73";"0.0";"561.47";"0.64";"4.74";"1.19";"41.03";"22.96";"11.03";"7.0";"8.58";"0.25";"0.61";"836.81";"";"401";"1.14";"0.9";"0.09";"1.67";"0.69";"0.0";"523.86";"0.64";"1.6";"1.64";"43.18";"24.35";"10.56";"7.32";"8.59";"0.0"
"Strategy 1.5.513";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"3453.01";"";"967";"1.18";"1.07";"0.1";"1.73";"0.8";"0.0";"643.68";"0.91";"5.36";"1.4";"48.17";"37.07";"32.1";"26.51";"29.17";"7.27";"0.59";"1121.68";"";"313";"1.15";"0.87";"0.08";"2.24";"0.54";"0.0";"813.22";"0.89";"1.38";"1.43";"58.7";"45.23";"30.27";"25.51";"27.74";"0.88"
"Strategy 1.5.515";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"5285.25";"";"2808";"1.1";"0.95";"0.05";"2.64";"0.71";"0.0";"1302.53";"0.86";"4.06";"1.08";"45.95";"36.0";"20.42";"15.49";"17.77";"10.92";"0.7";"2452.54";"";"942";"1.11";"1.18";"0.06";"4.91";"0.81";"0.0";"911.72";"0.85";"2.69";"2.73";"55.48";"42.18";"21.8";"15.89";"18.6";"3.4"
"Strategy 1.5.537";"PASSED";"0.56";"NDXm_TICK_UTCPlus02";"M15";"772.85";"";"706";"1.08";"0.34";"0.05";"0.39";"0.72";"0.0";"653.73";"0.67";"1.18";"0.3";"35.81";"22.26";"11.06";"7.02";"8.64";"0.0";"0.58";"428.04";"";"214";"1.14";"0.61";"0.09";"0.86";"0.69";"0.0";"320.58";"0.65";"1.34";"1.37";"40.96";"23.17";"13.25";"8.19";"10.18";"0.0"
"Strategy 1.6.308";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"3317.7";"";"2118";"1.12";"1.0";"0.06";"1.66";"0.83";"0.0";"474.34";"0.92";"6.99";"1.8";"30.18";"24.61";"10.44";"8.57";"9.46";"3.19";"0.55";"916.15";"";"712";"1.09";"0.79";"0.05";"1.83";"0.7";"0.0";"818.44";"0.89";"1.12";"1.15";"34.01";"27.79";"13.16";"10.13";"11.56";"1.05"
"Strategy 1.6.328";"PASSED";"0.61";"NDXm_TICK_UTCPlus02";"M15";"2499.33";"";"1528";"1.08";"0.59";"0.04";"1.25";"0.58";"0.0";"1559.21";"0.79";"1.6";"0.42";"50.47";"36.81";"31.18";"24.44";"27.41";"9.29";"0.55";"1143.53";"";"443";"1.1";"0.75";"0.06";"2.29";"0.76";"0.0";"1044.36";"0.78";"1.09";"1.11";"64.23";"45.45";"40.88";"32.24";"36.03";"2.9"
"Strategy 1.6.336";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"4679.75";"";"2319";"1.12";"1.05";"0.06";"2.34";"0.77";"0.0";"941.39";"0.87";"4.97";"1.31";"40.58";"31.36";"15.96";"11.99";"13.83";"7.1";"0.63";"1516.49";"";"783";"1.09";"0.89";"0.05";"3.03";"0.79";"0.0";"855.99";"0.83";"1.77";"1.84";"49.61";"37.41";"17.64";"11.87";"14.48";"1.93"
"Strategy 1.6.337";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"5146.43";"";"1566";"1.16";"1.13";"0.09";"2.57";"0.89";"0.0";"1138.63";"0.66";"4.52";"1.18";"61.5";"35.18";"34.06";"24.6";"28.37";"5.21";"0.55";"964.27";"";"447";"1.08";"0.59";"0.05";"1.93";"0.76";"0.0";"856.09";"0.59";"1.13";"1.13";"76.7";"41.88";"41.95";"31.89";"35.62";"0.67"
"Strategy 1.6.345";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"3174.22";"";"977";"1.2";"1.05";"0.11";"1.59";"0.74";"0.0";"779.68";"0.87";"4.07";"1.05";"42.09";"30.47";"14.07";"11.3";"12.59";"2.23";"0.81";"1697.64";"";"326";"1.27";"1.49";"0.15";"3.4";"0.83";"0.0";"316.95";"0.87";"5.36";"5.4";"52.24";"35.88";"12.08";"9.93";"10.93";"0.34"
"Strategy 1.6.349";"PASSED";"0.59";"NDXm_TICK_UTCPlus02";"M15";"1779.32";"";"928";"1.09";"0.52";"0.05";"0.89";"0.69";"0.0";"1241.14";"0.78";"1.43";"0.37";"54.82";"39.23";"31.68";"25.21";"28.04";"1.3";"0.53";"652.14";"";"288";"1.09";"0.52";"0.05";"1.3";"0.66";"0.0";"652.99";"0.76";"1.0";"1.01";"63.63";"44.14";"34.42";"28.53";"31.07";"0.29"
"Strategy 1.6.362";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"2429.89";"";"944";"1.17";"0.85";"0.1";"1.21";"0.83";"0.0";"709.43";"0.69";"3.43";"0.88";"42.51";"24.81";"12.81";"7.38";"9.59";"0.17";"0.71";"874.07";"";"306";"1.19";"0.99";"0.12";"1.75";"0.76";"0.0";"307.57";"0.64";"2.84";"2.92";"46.21";"24.73";"11.18";"8.09";"9.29";"0.04"
"Strategy 1.6.402";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"2646.71";"";"666";"1.19";"0.9";"0.1";"1.32";"0.85";"0.0";"534.11";"0.87";"4.96";"1.29";"54.12";"39.43";"29.71";"22.59";"25.89";"0.76";"0.63";"781.68";"";"171";"1.19";"0.81";"0.1";"1.56";"0.59";"0.0";"449.9";"0.84";"1.74";"1.75";"64.14";"45.39";"35.76";"27.49";"31.26";"0.0"
"Strategy 1.6.410";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"1316.0";"";"514";"1.16";"0.63";"0.07";"0.66";"0.86";"0.0";"464.36";"1.46";"2.83";"0.71";"31.06";"39.04";"13.92";"16.27";"14.88";"1.68";"0.54";"406.22";"";"178";"1.13";"0.55";"0.05";"0.81";"0.64";"0.0";"398.18";"1.37";"1.02";"1.03";"35.48";"43.31";"16.53";"17.6";"16.98";"0.55"
"Strategy 1.6.419";"PASSED";"0.63";"NDXm_TICK_UTCPlus02";"M15";"2575.5";"";"1044";"1.15";"0.8";"0.07";"1.29";"0.75";"0.0";"1444.7";"1.0";"1.78";"0.46";"39.03";"33.96";"15.55";"13.33";"14.44";"2.82";"0.83";"2228.35";"";"327";"1.37";"2.01";"0.18";"4.46";"0.86";"0.0";"371.68";"1.07";"6.0";"6.11";"48.66";"37.94";"18.55";"11.78";"15.28";"1.05"
"Strategy 1.6.424";"PASSED";"0.62";"NDXm_TICK_UTCPlus02";"M15";"2097.45";"";"881";"1.14";"0.74";"0.06";"1.05";"0.75";"0.0";"1235.62";"1.24";"1.7";"0.44";"34.88";"37.97";"22.07";"22.89";"22.43";"3.7";"0.66";"1085.29";"";"249";"1.22";"1.19";"0.1";"2.17";"0.81";"0.0";"525.94";"1.26";"2.06";"2.11";"43.85";"45.55";"29.99";"32.65";"31.16";"0.34"
"Strategy 1.6.430";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"1870.74";"";"559";"1.15";"0.64";"0.08";"0.94";"0.86";"0.0";"981.52";"0.88";"1.91";"0.48";"55.62";"42.43";"48.78";"43.38";"45.9";"4.75";"0.52";"641.23";"";"195";"1.12";"0.58";"0.07";"1.28";"0.68";"0.0";"696.28";"0.82";"0.92";"0.94";"67.26";"49.32";"55.01";"51.01";"52.82";"1.64"
"Strategy 1.6.436";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"6444.83";"";"2485";"1.15";"1.36";"0.08";"3.22";"0.76";"0.0";"935.81";"1.0";"6.89";"1.81";"39.56";"34.41";"16.36";"13.97";"15.16";"7.77";"0.66";"1711.98";"";"834";"1.1";"0.99";"0.05";"3.42";"0.75";"0.0";"814.55";"0.94";"2.1";"2.18";"47.26";"40.22";"17.06";"14.43";"15.7";"2.14"
"Strategy 1.6.437";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"5873.96";"";"3220";"1.11";"1.1";"0.05";"2.94";"0.78";"0.0";"1321.16";"0.92";"4.45";"1.19";"39.96";"33.39";"15.44";"12.01";"13.65";"9.75";"0.6";"1652.94";"";"1030";"1.08";"0.84";"0.04";"3.31";"0.82";"0.0";"1098.47";"0.87";"1.5";"1.53";"48.31";"39.0";"16.8";"13.34";"14.95";"2.44"
"Strategy 1.6.457";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"2527.08";"";"662";"1.18";"0.78";"0.1";"1.26";"0.74";"0.0";"609.5";"0.75";"4.15";"1.02";"59.36";"37.91";"25.46";"21.83";"23.39";"3.15";"0.8";"2483.57";"";"240";"1.44";"1.97";"0.24";"4.97";"0.82";"0.0";"505.12";"0.83";"4.92";"4.97";"74.23";"42.8";"31.28";"14.3";"22.01";"1.3"
"Strategy 1.6.520";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"5363.09";"";"3217";"1.09";"0.91";"0.05";"2.68";"0.75";"0.0";"1578.01";"0.74";"3.4";"0.91";"47.86";"32.73";"19.03";"13.58";"15.91";"10.84";"0.58";"1409.14";"";"1048";"1.06";"0.65";"0.04";"2.82";"0.74";"0.0";"1060.92";"0.7";"1.33";"1.38";"58.03";"38.25";"21.49";"15.03";"17.69";"3.32"
"Strategy 1.6.529";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"3632.22";"";"1919";"1.11";"0.91";"0.05";"1.82";"0.72";"0.0";"1070.48";"1.24";"3.39";"0.9";"35.28";"39.57";"17.34";"15.76";"16.63";"6.22";"0.61";"1169.23";"";"593";"1.1";"0.8";"0.04";"2.34";"0.76";"0.0";"743.83";"1.18";"1.57";"1.6";"41.23";"44.35";"21.66";"19.07";"20.47";"2.39"
"Strategy 1.6.544";"PASSED";"0.66";"NDXm_TICK_UTCPlus02";"M15";"1645.02";"";"979";"1.1";"0.55";"0.06";"0.82";"0.76";"0.0";"794.94";"0.85";"2.07";"0.53";"39.37";"30.51";"20.71";"17.23";"18.83";"3.03";"0.52";"367.52";"";"292";"1.06";"0.35";"0.04";"0.74";"0.54";"0.0";"401.35";"0.74";"0.92";"0.92";"50.39";"35.01";"27.51";"24.29";"25.66";"0.34"
"Strategy 1.6.546";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"2383.13";"";"804";"1.17";"0.87";"0.08";"1.19";"0.78";"0.0";"654.16";"1.09";"3.64";"0.94";"39.43";"36.72";"24.86";"22.6";"23.78";"1.97";"0.67";"1059.4";"";"247";"1.2";"1.07";"0.1";"2.12";"0.65";"0.0";"467.9";"1.09";"2.26";"2.28";"48.48";"44.02";"29.33";"30.38";"29.83";"0.21"
"Strategy 1.6.574";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"6891.77";"";"3476";"1.1";"1.07";"0.06";"3.45";"0.81";"0.0";"2427.07";"0.78";"2.84";"0.76";"49.83";"35.37";"19.75";"14.52";"16.81";"13.28";"0.62";"1981.28";"";"1099";"1.08";"0.8";"0.04";"3.96";"0.8";"0.0";"1210.52";"0.71";"1.64";"1.66";"61.31";"40.55";"22.85";"15.85";"18.76";"3.99"
"Strategy 1.7.325";"PASSED";"0.69";"NDXm_TICK_UTCPlus02";"M15";"3714.52";"";"1745";"1.11";"0.87";"0.06";"1.86";"0.71";"0.0";"1476.86";"0.85";"2.52";"0.68";"46.3";"35.44";"18.97";"14.06";"16.31";"0.59";"0.53";"860.51";"";"589";"1.07";"0.58";"0.04";"1.72";"0.71";"0.0";"847.98";"0.81";"1.01";"1.02";"52.74";"40.19";"19.19";"14.51";"16.61";"0.08"
"Strategy 1.7.344";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"2366.92";"";"1191";"1.09";"0.62";"0.05";"1.18";"0.74";"0.0";"1216.19";"0.86";"1.95";"0.5";"50.09";"39.28";"33.32";"26.8";"29.81";"2.9";"0.58";"1108.63";"";"383";"1.12";"0.79";"0.06";"2.22";"0.77";"0.0";"829.27";"0.83";"1.34";"1.35";"61.43";"45.84";"42.87";"32.84";"37.4";"0.38"
"Strategy 1.7.347";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"2166.87";"";"681";"1.15";"0.73";"0.08";"1.08";"0.87";"0.0";"604.35";"0.85";"3.59";"0.91";"54.26";"40.01";"30.6";"22.51";"26.21";"1.05";"0.53";"574.05";"";"183";"1.12";"0.56";"0.07";"1.15";"0.51";"0.0";"574.23";"0.81";"1.0";"1.01";"64.07";"46.33";"36.11";"27.68";"31.46";"0.0"
"Strategy 1.7.362";"PASSED";"0.61";"NDXm_TICK_UTCPlus02";"M15";"3112.22";"";"1903";"1.08";"0.64";"0.05";"1.56";"0.82";"0.0";"2001.68";"0.65";"1.55";"0.41";"55.89";"33.58";"19.13";"12.68";"15.22";"7.27";"0.6";"2067.97";"";"728";"1.12";"1.08";"0.07";"4.14";"0.61";"0.0";"1378.06";"0.63";"1.5";"1.57";"68.27";"38.06";"18.16";"10.23";"13.28";"2.23"
"Strategy 1.7.369";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"2507.57";"";"1213";"1.15";"0.89";"0.09";"1.25";"0.73";"0.0";"622.82";"0.65";"4.03";"1.04";"40.8";"23.21";"10.99";"7.12";"8.65";"0.25";"0.69";"1094.24";"";"398";"1.19";"1.2";"0.11";"2.19";"0.8";"0.0";"444.62";"0.67";"2.46";"2.52";"43.63";"24.45";"10.28";"7.35";"8.52";"0.0"
"Strategy 1.7.383";"PASSED";"0.71";"NDXm_TICK_UTCPlus02";"M15";"2697.94";"";"796";"1.16";"0.83";"0.09";"1.35";"0.83";"0.0";"928.48";"0.75";"2.91";"0.75";"55.86";"36.14";"35.67";"28.94";"31.83";"3.49";"0.52";"588.38";"";"240";"1.09";"0.47";"0.06";"1.18";"0.76";"0.0";"636.32";"0.63";"0.92";"0.94";"74.49";"43.13";"45.66";"36.33";"39.95";"0.38"
"Strategy 1.7.488";"PASSED";"0.76";"NDXm_TICK_UTCPlus02";"M15";"5167.37";"";"3387";"1.09";"0.95";"0.04";"2.58";"0.81";"0.0";"1344.26";"1.01";"3.84";"1.02";"38.8";"36.04";"16.63";"14.5";"15.57";"12.02";"0.64";"2249.37";"";"1062";"1.1";"1.12";"0.05";"4.5";"0.83";"0.0";"1181.1";"1.0";"1.9";"1.99";"46.77";"42.53";"18.52";"16.4";"17.46";"2.94"
"Strategy 1.7.510";"PASSED";"0.64";"NDXm_TICK_UTCPlus02";"M15";"2403.28";"";"863";"1.14";"0.67";"0.08";"1.2";"0.76";"0.0";"1252.13";"0.7";"1.92";"0.5";"56.67";"35.05";"23.46";"18.25";"20.4";"3.36";"0.79";"2332.28";"";"297";"1.35";"1.7";"0.2";"4.66";"0.78";"0.0";"501.95";"0.73";"4.65";"4.76";"72.63";"39.23";"23.8";"15.03";"18.72";"0.8"
"Strategy 1.7.528";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"2612.47";"";"1667";"1.13";"0.86";"0.06";"1.31";"0.85";"0.0";"598.07";"1.04";"4.37";"1.08";"27.3";"25.08";"10.79";"10.5";"10.65";"5.84";"0.84";"2500.31";"";"488";"1.37";"2.33";"0.17";"5.0";"0.82";"0.0";"372.73";"1.23";"6.71";"6.85";"34.4";"30.84";"13.64";"11.99";"12.9";"0.59"
"Strategy 1.7.529";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"3969.12";"";"1038";"1.24";"1.24";"0.12";"1.98";"0.81";"0.0";"881.64";"0.92";"4.5";"1.18";"41.7";"30.84";"14.97";"12.65";"13.76";"2.27";"0.77";"2029.95";"";"339";"1.32";"1.79";"0.17";"4.06";"0.86";"0.0";"496.02";"0.9";"4.09";"4.23";"51.57";"35.24";"14.38";"11.11";"12.66";"0.38"
"Strategy 1.7.563";"PASSED";"0.59";"NDXm_TICK_UTCPlus02";"M15";"1314.24";"";"846";"1.07";"0.41";"0.04";"0.66";"0.72";"0.0";"924.45";"1.06";"1.42";"0.36";"43.37";"42.71";"35.9";"33.05";"34.52";"4.96";"0.77";"1769.76";"";"248";"1.32";"1.68";"0.15";"3.54";"0.78";"0.0";"423.46";"1.19";"4.18";"4.32";"53.66";"48.45";"45.92";"39.81";"43.13";"0.76"
"Strategy 1.7.570";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"5545.96";"";"2818";"1.1";"1.05";"0.05";"2.77";"0.82";"0.0";"1235.05";"1.09";"4.49";"1.18";"41.11";"40.84";"23.31";"20.09";"21.77";"14.03";"0.7";"2210.57";"";"889";"1.11";"1.13";"0.05";"4.42";"0.86";"0.0";"820.56";"1.07";"2.69";"2.73";"47.54";"45.82";"25.98";"21.28";"23.71";"4.41"
"Strategy 1.8.299";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"3819.5";"";"1681";"1.11";"0.83";"0.07";"1.91";"0.82";"0.0";"1893.87";"0.64";"2.02";"0.54";"58.63";"33.62";"18.22";"10.54";"13.53";"6.81";"0.54";"1352.23";"";"641";"1.09";"0.75";"0.06";"2.7";"0.73";"0.0";"1328.97";"0.59";"1.02";"1.05";"69.49";"37.68";"16.22";"9.19";"11.8";"1.76"
"Strategy 1.8.351";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"4173.0";"";"1795";"1.13";"1.08";"0.06";"2.09";"0.81";"0.0";"743.06";"1.31";"5.62";"1.46";"34.72";"40.02";"21.14";"21.07";"21.11";"8.7";"0.78";"2644.78";"";"578";"1.24";"1.92";"0.1";"5.29";"0.87";"0.0";"609.04";"1.4";"4.34";"4.6";"40.36";"45.47";"24.48";"21.8";"23.36";"3.03"
"Strategy 1.8.355";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"2329.24";"";"853";"1.15";"0.8";"0.07";"1.16";"0.78";"0.0";"893.79";"1.22";"2.61";"0.67";"39.05";"41.42";"31.13";"30.52";"30.86";"2.98";"0.53";"654.3";"";"264";"1.11";"0.63";"0.05";"1.31";"0.62";"0.0";"666.67";"1.15";"0.98";"1.01";"46.61";"48.11";"38.82";"36.1";"37.55";"0.55"
"Strategy 1.8.364";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"3872.71";"";"510";"1.4";"1.38";"0.23";"1.94";"0.72";"0.0";"776.71";"0.76";"4.99";"1.26";"62.04";"33.71";"22.85";"14.67";"18.2";"2.39";"0.71";"1258.82";"";"194";"1.27";"1.16";"0.17";"2.52";"0.81";"0.0";"448.04";"0.62";"2.81";"2.86";"80.41";"39.1";"21.69";"12.18";"15.8";"0.5"
"Strategy 1.8.365";"PASSED";"0.8";"NDXm_TICK_UTCPlus02";"M15";"4577.54";"";"1866";"1.13";"1.12";"0.06";"2.29";"0.77";"0.0";"923.07";"1.1";"4.96";"1.32";"39.95";"38.84";"18.76";"16.0";"17.45";"6.6";"0.61";"1469.39";"";"593";"1.12";"1.02";"0.06";"2.94";"0.64";"0.0";"910.46";"1.07";"1.61";"1.62";"45.89";"44.12";"21.01";"20.84";"20.93";"2.82"
"Strategy 1.8.368";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"3981.89";"";"2623";"1.08";"0.72";"0.05";"1.99";"0.77";"0.0";"1502.02";"0.72";"2.65";"0.69";"50.34";"33.47";"20.58";"14.1";"16.8";"8.99";"0.58";"1457.88";"";"879";"1.07";"0.72";"0.04";"2.92";"0.71";"0.0";"1124.38";"0.67";"1.3";"1.35";"60.97";"38.15";"21.47";"14.26";"17.16";"2.39"
